Part,Item,Estereotipia,Morfologia,RToracion,RTrta,RTA,Lista,Oracion,Edad,Genero,Pais,Residencia,Educacion,NoBinario
457,59,3,e,5377,4512,mixto,B,Les carpinteres de oficio hacen el lijado de los muebles con mucha precisi&oacute;n.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,61,1,o,5610,2672,masc.p,B,Los ni&ntilde;os siempre empiezan el jard&iacute;n con un per&iacute;odo de adaptaci&oacute;n inicial.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,51,2,x,6917,4680,mixto,B,Lxs enfermerxs tienen obligaci&oacute;n de actuar si hay un accidente en la v&iacute;a p&uacute;blica.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,58,2,e,5011,4366,mixto,B,Les arquitectes realizan los planos para edificios en modernos programas inform&aacute;ticos.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,49,1,x,4019,4700,mixto,B,Lxs maestrxs usan recursos variados durante la alfabetizaci&oacute;n inicial.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,60,3,e,3653,2469,mixto,B,Les herreres con trayectoria fabrican las herramientas que usan para su oficio.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,53,3,x,3160,3875,mixto,B,Lxs plomerxs con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,64,2,o,3249,4087,masc.p,B,Los funcionarios organizan su tiempo en funci&oacute;n de las demandas presidenciales.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,52,2,x,2738,2446,mixto,B,Lxs cirujanxs cumplen con estrictas normas de higiene para ingresar al quir&oacute;fano.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,57,2,e,2838,3253,mixto,B,Les ingenieres revisan la porosidad de los materiales utilizados en la construcci&oacute;n.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,50,1,x,3751,6089,mixto,B,Lxs alumnxs de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,54,3,x,5048,3347,mixto,B,Lxs bomberxs a cargo de la estaci&oacute;n controlan el funcionamiento de las autobombas.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,63,2,o,6017,3504,masc.p,B,Los cocineros siempre organizan los ingredientes sobre la mesada para cocinar.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,65,3,o,5458,6314,masc.p,B,Los porteros de las escuelas conocen a todos los estudiantes y sus padres.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,66,3,o,2431,3186,masc.p,B,Los camioneros con experiencia manejan por la ruta durante toda la noche.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,55,1,e,4520,10099,mixto,B,Les abueles cumplen un rol central durante la crianza en sociedades modernas.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
457,56,1,e,8546,4682,mixto,B,Les hijes de padres separados tienen reacciones muy variadas ante la situaci&oacute;n.,34,no.cis,Argentina,noAMBA,universitario en curso,mucho
458,113,3,x,4811,3512,mixto,C,Lxs porterxs de las escuelas conocen a todos los estudiantes y sus padres.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,105,2,o,9635,11494,masc.p,C,Los ingenieros revisan la porosidad de los materiales utilizados en la construcci&oacute;n.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,109,1,x,7137,4854,mixto,C,Lxs ni&ntilde;xs siempre empiezan el jard&iacute;n con un per&iacute;odo de adaptaci&oacute;n inicial.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,114,3,x,5016,5149,mixto,C,Lxs caminionerxs con experiencia manejan por la ruta durante toda la noche.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,102,3,e,13132,3327,mixto,C,Les bomberes a cargo de la estaci&oacute;n controlan el funcionamiento de las autobombas.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,99,2,e,9753,4004,mixto,C,Les enfermeres tienen obligaci&oacute;n de actuar si hay un accidente en la v&iacute;a p&uacute;blica.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,104,1,o,8040,5401,masc.p,C,Los hijos de padres separados tienen reacciones muy variadas ante la situaci&oacute;n.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,112,2,x,5999,4179,mixto,C,Lxs funcionarixs organizan su tiempo en funci&oacute;n de las demandas presidenciales.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,107,3,o,13230,3938,masc.p,C,Los carpinteros de oficio hacen el lijado de los muebles con mucha precisi&oacute;n.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,111,2,x,3686,3138,mixto,C,Lxs cocinerxs siempre organizan los ingredientes sobre la mesada para cocinar.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,97,1,e,8099,5928,mixto,C,Les maestres usan recursos variados durante la alfabetizaci&oacute;n inicial.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,103,1,o,8233,7488,mixto,C,Los abuelos cumplen un rol central durante la crianza en sociedades modernas.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,101,3,e,5470,3492,mixto,C,Les plomeres con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,100,2,e,14022,6010,mixto,C,Les cirujanes cumplen con estrictas normas de higiene para ingresar al quir&oacute;fano.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,98,1,e,5941,7423,mixto,C,Les alumnes de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,108,3,o,10365,10596,masc.p,C,Los herreros con trayectoria fabrican las herramientas que usan para su oficio.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,106,2,o,12200,3733,masc.p,C,Los arquitectos realizan los planos para edificios en modernos programas inform&aacute;ticos.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
458,110,1,x,6470,3422,mixto,C,Lxs hermanxs de familias numerosas adquieren autonom&iacute;a r&aacute;pido.,24,no.cis,Argentina,AMBA,universitario/posgrado,nada
459,9,2,x,6702,7755,mixto,A,Lxs ingenierxs revisan la porosidad de los materiales utilizados en la construcci&oacute;n.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,12,3,x,5517,6204,mixto,A,Lxs herrerxs con trayectoria fabrican las herramientas que usan para su oficio.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,6,3,o,3213,8564,mixto,A,Los bomberos a cargo de la estaci&oacute;n controlan el funcionamiento de las autobombas.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,2,1,o,3526,9044,mixto,A,Los alumnos de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,17,3,e,5478,4355,mixto,A,Les porteres de las escuelas conocen a todos los estudiantes y sus padres.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,3,2,o,3388,4956,mixto,A,Los enfermeros tienen obligaci&oacute;n de actuar si hay un accidente en la v&iacute;a p&uacute;blica.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,5,3,o,10748,6990,mixto,A,Los plomeros con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,16,2,e,3726,6048,mixto,A,Les funcionaries organizan su tiempo en funci&oacute;n de las demandas presidenciales.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,8,1,x,5500,4196,mixto,A,Lxs hijxs de padres separados tienen reacciones muy variadas ante la situaci&oacute;n.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,7,1,x,5357,7016,mixto,A,Lxs abuelxs cumplen un rol central durante la crianza en sociedades modernas.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,11,3,x,5011,3597,mixto,A,Lxs carpinterxs de oficio hacen el lijado de los muebles con mucha precisi&oacute;n.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,4,2,o,7246,5283,mixto,A,Los cirujanos cumplen con estrictas normas de higiene para ingresar al quir&oacute;fano.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,10,2,x,6197,6492,mixto,A,Lxs arquitectxs realizan los planos para edificios en modernos programas inform&aacute;ticos.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,15,2,e,15258,6825,mixto,A,Les cocineres siempre organizan los ingredientes sobre la mesada para cocinar.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,1,1,o,3679,17376,mixto,A,Los maestros usan recursos variados durante la alfabetizaci&oacute;n inicial.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,14,1,e,5048,4948,mixto,A,Les hermanes de familias numerosas adquieren autonom&iacute;a r&aacute;pido.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
459,18,3,e,2941,3492,mixto,A,Les caminioneres con experiencia manejan por la ruta durante toda la noche.,35,mujer,Argentina,noAMBA,universitario/posgrado,poco
460,53,3,x,2005,3795,mixto,B,Lxs plomerxs con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,65,3,o,2444,1525,masc.p,B,Los porteros de las escuelas conocen a todos los estudiantes y sus padres.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,66,3,o,4369,2574,masc.p,B,Los camioneros con experiencia manejan por la ruta durante toda la noche.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,51,2,x,2828,2059,mixto,B,Lxs enfermerxs tienen obligaci&oacute;n de actuar si hay un accidente en la v&iacute;a p&uacute;blica.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,61,1,o,2681,3170,masc.p,B,Los ni&ntilde;os siempre empiezan el jard&iacute;n con un per&iacute;odo de adaptaci&oacute;n inicial.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,62,1,o,4977,2568,masc.p,B,Los hermanos de familias numerosas adquieren autonom&iacute;a r&aacute;pido.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,56,1,e,7787,1503,mixto,B,Les hijes de padres separados tienen reacciones muy variadas ante la situaci&oacute;n.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,59,3,e,3857,3328,mixto,B,Les carpinteres de oficio hacen el lijado de los muebles con mucha precisi&oacute;n.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,55,1,e,3727,4736,mixto,B,Les abueles cumplen un rol central durante la crianza en sociedades modernas.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,64,2,o,10637,1903,masc.p,B,Los funcionarios organizan su tiempo en funci&oacute;n de las demandas presidenciales.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,57,2,e,3496,3785,mixto,B,Les ingenieres revisan la porosidad de los materiales utilizados en la construcci&oacute;n.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,58,2,e,5244,4761,mixto,B,Les arquitectes realizan los planos para edificios en modernos programas inform&aacute;ticos.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,50,1,x,2986,2913,mixto,B,Lxs alumnxs de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,52,2,x,5142,5239,mixto,B,Lxs cirujanxs cumplen con estrictas normas de higiene para ingresar al quir&oacute;fano.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,60,3,e,93750,2969,mixto,B,Les herreres con trayectoria fabrican las herramientas que usan para su oficio.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,54,3,x,8553,4352,mixto,B,Lxs bomberxs a cargo de la estaci&oacute;n controlan el funcionamiento de las autobombas.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,63,2,o,2121,2573,masc.p,B,Los cocineros siempre organizan los ingredientes sobre la mesada para cocinar.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
460,49,1,x,7271,2734,mixto,B,Lxs maestrxs usan recursos variados durante la alfabetizaci&oacute;n inicial.,29,mujer,Argentina,noAMBA,universitario/posgrado,mucho
461,57,2,e,4182,6216,mixto,B,Les ingenieres revisan la porosidad de los materiales utilizados en la construcci&oacute;n.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,65,3,o,4072,10016,masc.p,B,Los porteros de las escuelas conocen a todos los estudiantes y sus padres.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,50,1,x,3207,7618,mixto,B,Lxs alumnxs de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,55,1,e,4896,3406,mixto,B,Les abueles cumplen un rol central durante la crianza en sociedades modernas.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,60,3,e,6748,3320,mixto,B,Les herreres con trayectoria fabrican las herramientas que usan para su oficio.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,64,2,o,6933,3625,masc.p,B,Los funcionarios organizan su tiempo en funci&oacute;n de las demandas presidenciales.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,59,3,e,3740,2529,mixto,B,Les carpinteres de oficio hacen el lijado de los muebles con mucha precisi&oacute;n.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,52,2,x,4068,3381,mixto,B,Lxs cirujanxs cumplen con estrictas normas de higiene para ingresar al quir&oacute;fano.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,53,3,x,3736,10922,mixto,B,Lxs plomerxs con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,66,3,o,2977,3059,masc.p,B,Los camioneros con experiencia manejan por la ruta durante toda la noche.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,61,1,o,3391,4374,mixto,B,Los ni&ntilde;os siempre empiezan el jard&iacute;n con un per&iacute;odo de adaptaci&oacute;n inicial.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,49,1,x,4582,3879,mixto,B,Lxs maestrxs usan recursos variados durante la alfabetizaci&oacute;n inicial.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,62,1,o,6657,7725,mixto,B,Los hermanos de familias numerosas adquieren autonom&iacute;a r&aacute;pido.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,54,3,x,4320,4384,mixto,B,Lxs bomberxs a cargo de la estaci&oacute;n controlan el funcionamiento de las autobombas.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,56,1,e,3513,4477,mixto,B,Les hijes de padres separados tienen reacciones muy variadas ante la situaci&oacute;n.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,58,2,e,4206,4312,mixto,B,Les arquitectes realizan los planos para edificios en modernos programas inform&aacute;ticos.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,63,2,o,4206,2617,mixto,B,Los cocineros siempre organizan los ingredientes sobre la mesada para cocinar.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
461,51,2,x,3840,5224,mixto,B,Lxs enfermerxs tienen obligaci&oacute;n de actuar si hay un accidente en la v&iacute;a p&uacute;blica.,31,varon,Argentina,AMBA,universitario/posgrado,mucho
462,58,2,e,5806,4487,mixto,B,Les arquitectes realizan los planos para edificios en modernos programas inform&aacute;ticos.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,56,1,e,5408,4486,mixto,B,Les hijes de padres separados tienen reacciones muy variadas ante la situaci&oacute;n.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,57,2,e,5652,5032,mixto,B,Les ingenieres revisan la porosidad de los materiales utilizados en la construcci&oacute;n.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,64,2,o,4557,2160,masc.p,B,Los funcionarios organizan su tiempo en funci&oacute;n de las demandas presidenciales.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,52,2,x,5532,1992,masc.p,B,Lxs cirujanxs cumplen con estrictas normas de higiene para ingresar al quir&oacute;fano.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,63,2,o,5226,1562,masc.p,B,Los cocineros siempre organizan los ingredientes sobre la mesada para cocinar.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,60,3,e,5565,4874,mixto,B,Les herreres con trayectoria fabrican las herramientas que usan para su oficio.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,61,1,o,4021,4935,mixto,B,Los ni&ntilde;os siempre empiezan el jard&iacute;n con un per&iacute;odo de adaptaci&oacute;n inicial.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,59,3,e,5524,3167,mixto,B,Les carpinteres de oficio hacen el lijado de los muebles con mucha precisi&oacute;n.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,62,1,o,4172,2391,mixto,B,Los hermanos de familias numerosas adquieren autonom&iacute;a r&aacute;pido.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,65,3,o,8288,1791,masc.p,B,Los porteros de las escuelas conocen a todos los estudiantes y sus padres.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,66,3,o,4284,2918,masc.p,B,Los camioneros con experiencia manejan por la ruta durante toda la noche.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,50,1,x,5109,4951,mixto,B,Lxs alumnxs de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,54,3,x,3965,2104,masc.p,B,Lxs bomberxs a cargo de la estaci&oacute;n controlan el funcionamiento de las autobombas.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
462,53,3,x,4629,3215,masc.p,B,Lxs plomerxs con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,27,mujer,Argentina,AMBA,universitario/posgrado,poco
463,50,1,x,2509,4052,mixto,B,Lxs alumnxs de secundaria suelen manejar g&eacute;neros textuales b&aacute;sicos.,34,mujer,Argentina,noAMBA,universitario/posgrado,poco
463,53,3,x,2854,4220,mixto,B,Lxs plomerxs con matr&iacute;cula pueden hacer trabajos en edificios y consorcios.,34,mujer,Argentina,noAMBA,universitario/posgrado,poco
